id,location,text
1052904406499414016,"Missouri, USA","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052904325331206144,"Missouri, USA","b""RT @MSNBC: Democratic Rep. Beto O'Rourke, trailing in the polls, went on the attack in a debate with Ted Cruz, calling his Republican rival\xe2\x80\xa6"""
1052904285774733312,"Missouri, USA","b'RT @essenviews: ""Yes, 230 years into this experiment, the American democracy, that is the exception, not the rule in world history is sacre\xe2\x80\xa6'"
1052904280456392704,,"b""RT @Unpersuaded112: . @tedcruz had a net worth of $500k when he started in the senate in 2012.\n\nNOW, HE'S WORTH $4.6 MILLION.\n\nTed earns a\xe2\x80\xa6"""
1052904279349059585,New York,b'TEXAS - vote Beto into the Senate. Then the rest of us will join you and vote him into the White House. #VoteBeto https://t.co/AkwB8cK1Il'
1052904261850472448,Midwest ,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052903997340827655,A Red County in NJ,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052903893154353153,"Texas, USA",b'@SenTedCruz will this bill also allow these public servants to receive social security spousal death benefits?\xe2\x80\xa6 https://t.co/UG51JUgHuV'
1052903843783168000,"Austin, TX","b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052903812170768384,Chester County- Philly area. Buy or sell today in PA.,"b'RT @essenviews: ""Yes, 230 years into this experiment, the American democracy, that is the exception, not the rule in world history is sacre\xe2\x80\xa6'"
1052903521257971713,"Missouri, USA","b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052903494959734784,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052903459186298880,,b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052903417784541184,"Dallas, TX",b'@jaketapper Notable spike in voter registration for 2 key counties in Texas. \nI will vote @BetoORourke for the Sena\xe2\x80\xa6 https://t.co/s9w1HcJ5lE'
1052903280555319297,,"b'RT @CBSNews: ""Don\'t interrupt me, Jason,"" says Ted Cruz as the moderator tried to ask a follow-up question on the importance of remaining c\xe2\x80\xa6'"
1052903209981943809,Texas,"b'RT @RJC: \xe2\x80\x9cI want to cut your taxes; Congressman O\xe2\x80\x99Rourke wants to raise your taxes,\xe2\x80\x9d Mr. Cruz said in his closing remarks. \xe2\x80\x9cI want to keep\xe2\x80\xa6'"
1052903047108747265,"South Carolina, USA","b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052902907425804289,Planet Earth 🌎,b'@briantylercohen @MarilynLouise5 Beto for Senate Texas \xf0\x9f\x92\x99\xf0\x9f\x92\x99'
1052902881022611456,"Chicago, IL",b'RT @Anthony_Russo97: Who are you voting or would you vote for in the Texas Senate Race? #TXSEN @BetoORourke @tedcruz'
1052902770536271872,,b'RT @Erin_Jesko: Does Texas really want a senate that doesn\xe2\x80\x99t buckle his kids? https://t.co/kz2tIVa2Eb'
1052902706594148352,"Crosby, Tx",b'RT @Erin_Jesko: Does Texas really want a senate that doesn\xe2\x80\x99t buckle his kids? https://t.co/kz2tIVa2Eb'
1052902627737051136,"Texas, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052902559386619905,"Texas, USA",b'RT @Erin_Jesko: Does Texas really want a senate that doesn\xe2\x80\x99t buckle his kids? https://t.co/kz2tIVa2Eb'
1052902556115132417,New Jersey,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052902523349151745,"Texas, USA","b'RT @markknoller: Later today, Pres Trump embarks on 3 day political swing to get out the votes for key GOP Senate candidates in Montana, Ar\xe2\x80\xa6'"
1052902494714687489,"New Orleans, la.",b'Beto O\xe2\x80\x99Rourke dominates Ted Cruz in Texas Senate debate https://t.co/QCRx2JlLqP'
1052902377806852096,"Dallas, TX",b'@ECMcLaughlin @terracio4rc @MichaelAvenatti @SeanCarrigan @StormyDaniels Notable spike in voter registration for 2\xe2\x80\xa6 https://t.co/7E85Kirhgt'
1052902357770674176,TEXA$,b'RT @Erin_Jesko: Does Texas really want a senate that doesn\xe2\x80\x99t buckle his kids? https://t.co/kz2tIVa2Eb'
1052902322584637441,United States,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052902213025116160,"California, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052901773189570560,"Where We Go One, We Go All","b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052901689034985473,,"b'RT @YahooNews: O\xe2\x80\x99Rourke, trailing Cruz in Texas Senate race, comes out swinging in final debate https://t.co/SADQo9xOxA by @hollybdc https:\xe2\x80\xa6'"
1052901602871398403,"Davenport, Iowa",b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052901537389920256,"Las Vegas, NV",b'@gop\nBeto O\xe2\x80\x99Rourke dominates Ted Cruz in Texas Senate debate https://t.co/kQ3k5AmVUE'
1052901534479073281,chicago ,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052901527831089152,TEXAS USA,"b'RT @markknoller: Later today, Pres Trump embarks on 3 day political swing to get out the votes for key GOP Senate candidates in Montana, Ar\xe2\x80\xa6'"
1052901512769413121,"Houston, Texas",b'My bet is on Ted Cruz! https://t.co/NFFbSFZdea'
1052901506062721029,TX,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052901416199774208,Sara,"b""@TheDemocrats FYI: your Senatorial candidates in Texas (v Cruz) and Arizona (v McSally) have storied pasts and don'\xe2\x80\xa6 https://t.co/DyiSEX6WvA"""
1052901397266620418,"Austin, TX",b'@terrycrosby @bekkib @RealOmarNavarro @GOP @realDonaldTrump It would be fun but @realDonaldTrump is needed elsewher\xe2\x80\xa6 https://t.co/eCTKspes3V'
1052901394439536640,"Arizona, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052901350332358656,#Louisiana,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052901240093331457,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052901237660819459,Texas,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052901163295600640,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052900903986946049,"Distrito Federal, México","b'La verdadera raz\xc3\xb3n es que los mexicoamericanos (ciudadanos, obviamente) no votan. Mientras eso sea el caso ser\xc3\xa1n di\xe2\x80\xa6 https://t.co/dIsGVLNwHF'"
1052900881929293824,"South Carolina, USA",b'RT @sandrad18972704: Please Texas.  Send this man to the senate!   #VoteBETOforSenate https://t.co/4KibSYzn87'
1052900800152915969,,"b""I liked a @YouTube video https://t.co/hDrjD1plVR Beto O\xe2\x80\x99Rourke Nails Lyin' Ted In Texas Senate Debate"""
1052900754615357441,"Houston, Texas","b""Don't bet on Beto O'Rourke to win Texas for the Democrats | John Daniel Davidson https://t.co/DrYCoSoIyr"""
1052900747791278080,Texas,"b'RT @RJC: \xe2\x80\x9cI want to cut your taxes; Congressman O\xe2\x80\x99Rourke wants to raise your taxes,\xe2\x80\x9d Mr. Cruz said in his closing remarks. \xe2\x80\x9cI want to keep\xe2\x80\xa6'"
1052900734570811392,"Fort Worth, Texas✈️ Maine",b'RT @Erin_Jesko: Does Texas really want a senate that doesn\xe2\x80\x99t buckle his kids? https://t.co/kz2tIVa2Eb'
1052900718443663360,"Austin, TX",b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052900686873137152,RT not endorsements. ,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052900511266103298,South Dakota,"b'RT @cgronlund: Education and healthcare (two things that have PLUMMETED under conservative leadership in Texas), matter most to Texans. Whe\xe2\x80\xa6'"
1052900503426924544,"Austin, TX","b'In addition to these #Austin City election endorsements, I humbly offer: @NelsonForTexas (Atty General),\xe2\x80\xa6 https://t.co/LMLlAde1GW'"
1052900436976525314,"Illinois, USA","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052900281179099136,"Fort Lauderdale, FL","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052900228649627648,Somewhere on the planet,"b'RT @NelsonForTexas: Tonight, @KimOlson4TxAg and I will be in Abilene! We\xe2\x80\x99ll be answering questions about how we plan to restore integrity t\xe2\x80\xa6'"
1052900149188546560,Somewhere on the planet,"b'RT @DanaBashCNN: I will be moderating a Town Hall in McAllen, Texas with senate candidate @BetoORourke at 9 p.m. CT/10 p.m. ET on Thursday,\xe2\x80\xa6'"
1052900091055497216,Live Free Or Die,"b'RT @markknoller: Later today, Pres Trump embarks on 3 day political swing to get out the votes for key GOP Senate candidates in Montana, Ar\xe2\x80\xa6'"
1052900036361801728,"Dallas/Ft. Worth, Texas","b'Education and healthcare (two things that have PLUMMETED under conservative leadership in Texas), matter most to Te\xe2\x80\xa6 https://t.co/R5muHOHORI'"
1052899853347553281,"Ocala, Florida",b'RT @DianaVDesantis: Texas do the right thing and vote for Beto. Get Ted Cruz out of the senate https://t.co/kgVXHSzWM9'
1052899842735988737,United States,b'Democratic challenger Beto O\xe2\x80\x99Rourke\xe2\x80\x99s uphill battle in the Texas Senate https://t.co/nG3r3vJkTP https://t.co/FtMFau54Qq'
1052899548681699329,"Tennessee, USA",b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052899499406970880,"Vinton, VA",b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052899176223100929,,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052899102906863616,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052899101279424513,United States,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052899082631606272,,"b'RT @CBSNews: ""Don\'t interrupt me, Jason,"" says Ted Cruz as the moderator tried to ask a follow-up question on the importance of remaining c\xe2\x80\xa6'"
1052899081301835776,"California, USA","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052899025039572992,,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052898838925766658,,"b""Ted Cruz leads Beto O'Rourke in new poll by nine points https://t.co/G1mGwpZKaN"""
1052898816909856768,"Georgia, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052898810584883200,"Frisco, TX","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052898808043065347,stressed & depressed,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052898726262390784,"Searcy, AR, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052898607756660736,,b'RT @Salon: Beto O\xe2\x80\x99Rourke dominates Ted Cruz in Texas Senate debate https://t.co/ZJnUPH5cPw'
1052898600550715393,"Portland, OR","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052898561141170183,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052898543013310464,"Washington, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052898454178029569,"New York, NY ",b'Texas do the right thing and vote for Beto. Get Ted Cruz out of the senate https://t.co/kgVXHSzWM9'
1052898442811514880,,"b""A more aggressive Beto O'Rourke races the clock in Texas @CNNPolitics https://t.co/rYB4jtxnfE Beto has over 58% fun\xe2\x80\xa6 https://t.co/kPN5VheqWV"""
1052898421823148032,Texas,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052898224678346757,,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052898164246806528,,"b'RT @anajara19425456: Ted Cruz let Trump disrespect him, his wife, etc and now they\xe2\x80\x99re all bffs. A man without dignity cannot be TEXAS senat\xe2\x80\xa6'"
1052898009216835584,Just out of Sorts,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052897983799455746,,b'Heidi Cruz &gt; Beto the beta\n\nVOTE #TedCruz 2018\n\n#ThursdayThoughts \n#ThursdayMotivation \n#Texas\n#Senate\n#VoteRedToSaveAmerica'
1052897925179666432,"Melbourne, Victoria","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052897828920549377,"Louisiana, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052897803159171073,"New York, NY ","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052897799669460992,"Georgia, USA",b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052897637349949440,Anywhere on the planet,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052897368226623488,"Texas, USA",b'RT @Erin_Jesko: Does Texas really want a senate that doesn\xe2\x80\x99t buckle his kids? https://t.co/kz2tIVa2Eb'
1052897355966664704,"Washington, DC",b'@BetoORourke Yes! Vote Beto! We need more Socialists &amp; open borders in Texas! We need his assistance in raising tax\xe2\x80\xa6 https://t.co/h0LwHOQM3h'
1052897348370780162,"Rutland, VT","b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052897227893604354,"Dallas, TX","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052897177180282880,"Washington, DC",b'@BetoORourke Texas! Get this man in the Senate  so the rest of us can get hin the White House!!  \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x92\x95'
1052897016680996864,"Georgia, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052897006996377603,"Warson Woods, MO",b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052896869444136960,"Texas, USA, Planet Earth","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052896844378820609,New York,"b""Interest in Texas's Senate race has caused a massive voter registration spike in Austin\xe2\x80\x94some may have to cast provi\xe2\x80\xa6 https://t.co/OaaT2VAzqy"""
1052896750418022400,,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052896706461921281,Anywhere on the planet,"b'RT @essenviews: ""Yes, 230 years into this experiment, the American democracy, that is the exception, not the rule in world history is sacre\xe2\x80\xa6'"
1052896644595892225,,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052896614375927809,"New York, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052896493047177216,"Santa Barbara, CA","b'RT @christophelston: \xe2\x80\x9cO\xe2\x80\x99Rourke\xe2\x80\x99s big problem is that during a time of deep partisan divisions in America, he\xe2\x80\x99s not making the slightest eff\xe2\x80\xa6'"
1052896351141449728,"Miami, Florida","b""Beto O'Rourke asserts 'man-made climate change is a fact' in heated Texas Senate debate https://t.co/J091VzgoqO via @thinkprogress"""
1052896345961443328,"Texas, USA","b'RT @CBSNews: ""Don\'t interrupt me, Jason,"" says Ted Cruz as the moderator tried to ask a follow-up question on the importance of remaining c\xe2\x80\xa6'"
1052896276801576963,"Washington, DC","b'RT @CBSNews: Cruz criticizes O\'Rourke for supporting Mr. Trump\'s impeachment, calling it a ""partisan circus.""\n\n""Really interesting to hear\xe2\x80\xa6'"
1052896150129467392,,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052896144961941511,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052895876081967104,,"b'RT @CBSNews: ""Don\'t interrupt me, Jason,"" says Ted Cruz as the moderator tried to ask a follow-up question on the importance of remaining c\xe2\x80\xa6'"
1052895830804320257,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052895788693643264,,b'Kanye is rambling about the TN Senate race...\n\n1/ A Southern battle royale begins today and will course through thi\xe2\x80\xa6 https://t.co/qJRC7ALql4'
1052895739238645761,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052895651279724545,From Russia with Love!,b'@jmpalmieri All starts next week in Texas. Then wait for Michigan rally. Senate race is getting tight. 5 counties in MI will vote James in.'
1052895578139561984,Texas,b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
1052895357359685633,"Vancouver, British Columbia","b'\xe2\x80\x9cO\xe2\x80\x99Rourke\xe2\x80\x99s big problem is that during a time of deep partisan divisions in America, he\xe2\x80\x99s not making the slightest\xe2\x80\xa6 https://t.co/LW4VIDpMzi'"
1052895290628411393,"Texas, USA","b'RT @RealJamesWoods: Fun Facts: \xe2\x80\x9cIn recent days it has been reported that his fund-raising in the last quarter reached $38 million, more tha\xe2\x80\xa6'"
1052895242741895168,"Arizona, USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052895180158844929,"Phishie from Philly, PA USA","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052895162781724673,"Round Rock,TX","b""A more aggressive Beto O'Rourke races the clock in Texas - CNNPolitics https://t.co/MIRQ8OJWQP #SmartNews"""
1052895121635717120,Print/TV/SocialMedia/Video,"b'RT @MediaShrink: Laughing Our #Georgia #Ossoff!\nLooks Like Another Soros Globalist $70Million DNC Fake Shill Can\xe2\x80\x99t  Sell Texas On Refugees,\xe2\x80\xa6'"
1052894789178286080,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052894626129031168,Mississippi♥Texas♥Virginia ,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052894603593043973,"Washington, DC","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052894600241795072,,"b'RT @RJC: \xe2\x80\x9cI want to cut your taxes; Congressman O\xe2\x80\x99Rourke wants to raise your taxes,\xe2\x80\x9d Mr. Cruz said in his closing remarks. \xe2\x80\x9cI want to keep\xe2\x80\xa6'"
1052894580583096322,,"b'RT @RealJamesWoods: Fun Facts: \xe2\x80\x9cIn recent days it has been reported that his fund-raising in the last quarter reached $38 million, more tha\xe2\x80\xa6'"
1052894497565274113,United States,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052894418833952769,,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052894347950206976,,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052894166013882368,,b'RT @RawStory: Beto O\xe2\x80\x99Rourke wipes the floor with embattled Senator Ted Cruz in epic Texas Senate debate\n\nhttps://t.co/OUesVPzAYF'
1052894125643755525,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052894124720803840,"Ca, Co, NY, Fl, Ak, USA","b'RT @CharlesPPierce: I watched the Texas Senate debate tonight. I wish Republicans would stop using the ""JFK Ran On Tax Cuts"" dodge to excus\xe2\x80\xa6'"
1052893978629160960,,"b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052893930763767808,,"b'O\xe2\x80\x99Rourke, trailing Cruz in Texas Senate race, comes out swinging in final debate https://t.co/4p2UMxnHAO'"
1052893924031942656,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052893912493424640,,b'RT @Salon: Beto O\xe2\x80\x99Rourke dominates Ted Cruz in Texas Senate debate https://t.co/ZJnUPH5cPw'
1052893779160641536,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052893766946877442,New York,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052893488973406211,"Incline Village, NV","b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052893367183511552,,"b""@BetoORourke Fantastic job need this in Florida Bill Nelson is fighting to retain his seat and we sure don't need s\xe2\x80\xa6 https://t.co/SuXHf7y7ko"""
1052893301337075712,"Seattle, WA","b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052893149650149376,"DeBary, Florida ","b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052893144545722368,USA,"b'RT @RKJ65: Hi Texas #MAGA. When deciding which Senate candidate to vote for, you should keep in mind that @realDonaldTrump has basically ca\xe2\x80\xa6'"
1052892878257737729,"West Virginia, USA","b'RT @RJC: \xe2\x80\x9cI want to cut your taxes; Congressman O\xe2\x80\x99Rourke wants to raise your taxes,\xe2\x80\x9d Mr. Cruz said in his closing remarks. \xe2\x80\x9cI want to keep\xe2\x80\xa6'"
1052892867348320256,"Tennessee, USA","b""RT @CattHarmony: It's clear Beto O\xe2\x80\x99Rourke has no chance winning the Texas Senate seat after #TexasDebate...but Beto is delusional eough to\xe2\x80\xa6"""
1052892844095131648,,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052892744509739009,"New York, USA",b'https://t.co/DO1hWDv6cg @ESMMorningShow'
1052892738180415488,,"b'RT @fred_guttenberg: For my friends in Texas, vote for @BetoORourke.  He is an amazing leader and will make you proud in the Senate.  He wi\xe2\x80\xa6'"
1052892674481639424,Texas,"b'RT @Swamp_Fever2020: Hey Texas,\nDemturds think this is a seat they can win!!!\nWe need Ted Cruz for US Senate!!!\nWe counting on you Texas!!!\xe2\x80\xa6'"
1052892635260686337,"Foley, Al, USA. Gulf Coast",b'RT @kwilli1046: Whom do you believe will win the Texas Senate Race?\n\nPlease vote and retweet for bigger sample size'
