id,location,text
1051800103604940801,Washington DC,"b""O'Rourke Raises Record $38.1M in Texas Senate Race https://t.co/glcwn5EKRu @voanews"""
1051799743356133376,Mississippi,"b""RT @AliAdair22: \xf0\x9f\x90\xa6Next, Beto O'Rourke @BetoORourke, running for U.S. Senate in #Texas. Please follow, tweet, contribute, volunteer, anything\xe2\x80\xa6"""
1051799689010528258,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051799401755172864,"Martinez, CA","b""Beto could win this, because of ACA Alone.  This is the winning issue, get the word out, Vote for Beto O'Rourke if\xe2\x80\xa6 https://t.co/QFEy6xgFlb"""
1051798365502144513,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051797472677453824,south florida,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051796963719610368,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051795000307146752,"Houston, Texas","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051793323063738368,"San Francisco, Ελλάδα, NYC","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051792195785764864,Houston TX USA,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051787588602916865,"Blacksburg, VA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051786649833693184,"Boulder, Colorado","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051785844586033153,"Alberta, Canada","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051785202488492032,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051785038877081601,Sverige,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051784700921085952,"St. Petersburg, Florida","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051783710381617154,,"b""RT @ThisWeekABC: Rep. Beto O'Rourke's campaign raises $38.1 million in the third quarter of 2018 \xe2\x80\x94 shattering the previous record for a sen\xe2\x80\xa6"""
1051783286752653312,Denver CO,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051780626850992128,"Omaha, NE","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051779959960887296,Lowville NY,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051778222428434432,"Houston, TX","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051777933663236096,"Oakville, Ontario","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051777579940814848,Fort Lauderdale,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051776166414049284,"Denver, CO","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051774226234073088,Bay Area,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051773102147989505,"Oswego, IL","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051771295187243009,the Republic of Tejas,b'Ted Cruz jokes about Chappaquiddick as Joe Kennedy campaigns for Beto https://t.co/FJhbR1orjN via @MailOnline\nWho s\xe2\x80\xa6 https://t.co/wNqCX0i8tw'
1051770605224304640,"The Woodlands, TX",b'Cruz vs. O\xe2\x80\x99Rourke is most expensive U.S. Senate race in history \xe2\x80\x9cBut O\xe2\x80\x99Rourke has set one fundraising record after\xe2\x80\xa6 https://t.co/wCzY3XzhSb'
1051769082180263936,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051765020172795904,"Newmarket, Ontario","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051764572753985537,Texas,"b""Beto O\xe2\x80\x99Rourke could lead a blue wave in Texas \xe2\x80\x94 even if he loses his Senate race https://t.co/s43vMd5yDY Here's wha\xe2\x80\xa6 https://t.co/8vIDeWMkZL"""
1051763441613049856,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051760256970358785,"Here, Earth","b""RT @ThisWeekABC: Rep. Beto O'Rourke's campaign raises $38.1 million in the third quarter of 2018 \xe2\x80\x94 shattering the previous record for a sen\xe2\x80\xa6"""
1051758721456644097,,b'RT @CityBureaucrat: Reminder the Texas Senate race is between two caucasoid iberians LARPing as Amerindians under the ambiguous ethnic meto\xe2\x80\xa6'
1051758093149884416,Albany Georgia,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051756137618595842,,b'RT @CityBureaucrat: Reminder the Texas Senate race is between two caucasoid iberians LARPing as Amerindians under the ambiguous ethnic meto\xe2\x80\xa6'
1051755286749478912,,b'Ted Cruz jokes about Chappaquiddick as Joe Kennedy campaigns for Beto. \n\xe2\x81\xa6@tedcruz\xe2\x81\xa9 \xe2\x81\xa6@SenTedCruz\xe2\x81\xa9 you really have tu\xe2\x80\xa6 https://t.co/cDucTAfl8G'
1051754400132292609,United States,"b""'It may be the first time anyone's asked a Kennedy to drive': Ted Cruz jokes about ... https://t.co/D9S4ww84LZ via\xe2\x80\xa6 https://t.co/JRW4weKx9U"""
1051753260569292801,"Texas, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051751956908105728,"San Francisco, CA","b""MSNBC 1:27am O'ROURKE RAKES IN RECORD FUNDRAISING HAUL. AS TEXAS SENATE RACE ENTERS FINAL STRETCH\n/@ O'ROURKE RAKES IN RECORD..."""
1051751915980230656,"Texas, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051751637922938880,"Arizona, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051751332271386631,"San Francisco, CA","b""MSNBC 1:25am O'ROURKE RAKES IN RECORD FUNDRAISING HAUL. AS TEXAS SENATE RACE ENTERS FINAL STRETCH"""
1051751024707350528,"San Francisco, CA","b""MSNBC 1:24am O'ROURKE RAKES IN RECORD FUNDRAISING HAUL. AS TEXAS SENATE RACE ENTERS FINAL STRETCH\nTHE GREEN WAVE. MEGA\xe2\x80\x94DONORS..."""
1051750794184323073,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051748627721478144,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051747929051066368,"DALLAS FORTH WORTH, TX",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051742616197316608,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051741210128379905,THE MOON UNTIL#45 IS GONE!,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051740123321303041,Ireland to the U.S. of A.,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051739225018785792,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051739121440313349,Please donate to ⬇,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051738929915932672,Missouri ,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051738054908669953,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051736459995013120,"Auckland Region, New Zealand","b""RT @amarporashona: Beto hasn't even won the senate race in Texas. By the time he's in any position to challenge Trump, we will be in a worl\xe2\x80\xa6"""
1051736110198476800,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051733623575957505,Kolkata,"b""RT @Reuters: Beto O'Rourke has taken $38 million in his Senate race, but he's not the only Democrat breaking fundraising records https://t.\xe2\x80\xa6"""
1051733537227911169,Kolkata,"b""RT @Reuters: Texas Democrat Beto O'Rourke raises a record $38 million in Senate race https://t.co/e879kRL15I. More midterm election coverag\xe2\x80\xa6"""
1051732259915542528,"California, USA",b'RT @Rurba002: Ted Cruz jokes about Chappaquiddick as Joe Kennedy campaigns for Beto\nNothing too low for #TedCruz  https://t.co/3PQkev3A2W'
1051731751104581632,"Taormina, Sicilia",b'Beto O\xe2\x80\x99Rourke breaks nationwide fundraising records in Texas senate race https://t.co/xoqUABNDTe'
1051731449685131264,U.S.A.,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051729954860347392,,b'RT @Rurba002: Ted Cruz jokes about Chappaquiddick as Joe Kennedy campaigns for Beto\nNothing too low for #TedCruz  https://t.co/3PQkev3A2W'
1051729745430421504,"Chicago, Illinois","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051729735858958336,,b'RT @Rurba002: Ted Cruz jokes about Chappaquiddick as Joe Kennedy campaigns for Beto\nNothing too low for #TedCruz  https://t.co/3PQkev3A2W'
1051727832181760000,United States,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051727043661103107,"Boston, MA",b'RT @Rurba002: Ted Cruz jokes about Chappaquiddick as Joe Kennedy campaigns for Beto\nNothing too low for #TedCruz  https://t.co/3PQkev3A2W'
1051726216288452608,,b'Ted Cruz jokes about Chappaquiddick as Joe Kennedy campaigns for Beto\nNothing too low for #TedCruz  https://t.co/3PQkev3A2W'
1051725043045163008,,"b""Boggles my mind, too. The Texas senate race has stabilized w/Ted Cruz up 4-5% on Beto O'Rourke. What has Cruz done\xe2\x80\xa6 https://t.co/oTXwrsFAna"""
1051724639045603328,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051724412695838720,STANDING ON THE PROMISES GOD!,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051721995786711041,,"b""RT @CNN: In the race for Texas' Senate seat, Republican Sen. Ted Cruz continues to hold a 9-point lead over Democratic challenger Rep. Beto\xe2\x80\xa6"""
1051721832452116481,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051721161560735749,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051719795715047425,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051719495981645824,Tennessee,"b""RT @AMHotFlash: BETO'S campaign has raised more money in a single quarter, than any senate race in the history of this country. #Beto is ma\xe2\x80\xa6"""
1051718980862431232,The Isles ,b'RT @CityBureaucrat: Reminder the Texas Senate race is between two caucasoid iberians LARPing as Amerindians under the ambiguous ethnic meto\xe2\x80\xa6'
1051718506985807872,"Paris, France",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051717933964161026,U.S.A,b'RT @HelenSpringer5: @ladybuck44 @robinta89909237 Can\xe2\x80\x99t gerrymander a senate race...Cruz will win because Texas. Jordan? Gerrymandering.'
1051715237898903552,Australia,b'RT @CityBureaucrat: Reminder the Texas Senate race is between two caucasoid iberians LARPing as Amerindians under the ambiguous ethnic meto\xe2\x80\xa6'
1051714941441306624,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051713467051364353,"Texas, USA ","b""RT @AMHotFlash: BETO'S campaign has raised more money in a single quarter, than any senate race in the history of this country. #Beto is ma\xe2\x80\xa6"""
1051710800606494720,,b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051710492392206336,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051709839565418497,,b'RT @CityBureaucrat: Reminder the Texas Senate race is between two caucasoid iberians LARPing as Amerindians under the ambiguous ethnic meto\xe2\x80\xa6'
1051709693197000704,"College Station, TX","b""RT @thehill: Poll: Beto O'Rourke within 2 points of Cruz in Texas Senate race https://t.co/ltvj22xaNz https://t.co/4lUtsodq6y"""
1051709575311880192,Ontario ,"b""RT @AMHotFlash: BETO'S campaign has raised more money in a single quarter, than any senate race in the history of this country. #Beto is ma\xe2\x80\xa6"""
1051708610844094464,"Tucson,Az,USA.","b""Beto O'Rourke Fundraising Triples Ted Cruz's In Texas Senate Race https://t.co/7Z0jkZ4CWh"""
1051706720689504257,Texas,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051705706431303680,Maryland,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051705200816271360,Southern California,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051704568529215488,"Los Angeles, CA","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051703454295457793,Portland OR,b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051703451590242304,"San Antonio, TX",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051703418115375104,Texas & CA ,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051702554399309825,Texas,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051702046628425730,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051701567697506305,"Louisville, CO","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051701234976067584,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051701216575537152,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051701049357164545,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051700724810375168,"Vinton,Va",b'RT @Croatansound: #ToughAsTexas Tour| @TedCruz for Senate: The #Texas race has taken on even more importance with the Dems #SCOTUS smear ta\xe2\x80\xa6'
1051700711854096384,,"b""RT @TheCut: Beto O\xe2\x80\x99Rourke's latest \xe2\x80\x9cchill dude\xe2\x80\x9d move was entering a campaign event in Corpus Christi, Texas on a skateboard https://t.co/4U\xe2\x80\xa6"""
1051700647547031552,"Dallas, TX","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051700268201635840,"Peoria, IL","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051699989695496192,WorldWide 80Million StealthRUs,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051699934884286464,Co western slope red side,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051699632038793218,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051699569598365696,,b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051699338035023872,"Oklahoma, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051698995720900608,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051698942960967681,"Palm Bay, FL",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051698687364161536,,b'Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/bZUKmhauLy https://t.co/H4gnRmMLYh'
1051698112991879180,"Utah, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051697068991963136,United States,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051696819581796352,"Seward, MN","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051696750304604161,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051696437862445056,"CA, USA #VoteRed",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051695884528967681,Somewhere in Texas,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051695604789841925,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051695492092948480,"California, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051695439982940161,BrettKavanaugh.com  ,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051694909357350912,"California, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051694747927097344,"Houston, TX",b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051694732454195202,Jupiter...🛸,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051694451725402112,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051693730695172097,,b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051693628287016960,"Wrigley Field, Earth","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051693585358381056,,"b""RT @ThisWeekABC: Rep. Beto O'Rourke's campaign raises $38.1 million in the third quarter of 2018 \xe2\x80\x94 shattering the previous record for a sen\xe2\x80\xa6"""
1051693471554187264,USA,b'RT @DarkMission1: Beto O\xe2\x80\x99Rourke Fundraising Triples Ted Cruz\xe2\x80\x99s In Texas Senate Race https://t.co/klJ1ENXJXE'
1051693231824498689,#CA• 🚫PORN 🚫DM 🚫Lists,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051692939104018433,New Mexico,b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051692785563136000,Southern California,b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051692724758487040,,b'Beto O\xe2\x80\x99Rourke Fundraising Triples Ted Cruz\xe2\x80\x99s In Texas Senate Race https://t.co/klJ1ENXJXE'
1051692478607314945,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1051692413964578816,Here & There,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051692307307814912,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051692231432839168,"Wrigley Field, Earth",b'RT @Slate: Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/\xe2\x80\xa6'
1051692190500556800,,b'Beto O\xe2\x80\x99Rourke raised $38 million but his chances of beating Ted Cruz in Texas look remote: https://t.co/F71gB8X0kG https://t.co/kAVa71OTPf'
1051692184162979840,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1051692180513873920,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051691838766116864,A Perpendicular Universe.,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1051691814678351872,,"b""Beto O'Rourke Fundraising Triples Ted Cruz's In Texas Senate Race https://t.co/vV0j4rs5Zc"""
1051691606825492480,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1051691370296020992,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
