id,location,text
1.05167E+18,United States,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,New York,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,"Montana, USA","b'@EruditeEnviro @BetoORourke O\xe2\x80\x99ROURKE STALLS 9 POINTS DOWN IN TEXAS SENATE RACE, QUINNIPIAC UNIVERSITY POLL FINDS'"
1.05167E+18,"Montana, USA","b'@BetoORourke O\xe2\x80\x99ROURKE STALLS 9 POINTS DOWN IN TEXAS SENATE RACE, QUINNIPIAC UNIVERSITY POLL FINDS. Please liberal f\xe2\x80\xa6 https://t.co/PFoCvyemIz'"
1.05167E+18,"Brooklyn, NY","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,"Michigan, USA","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,"Los Angeles, CA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,Wakanda,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,United States,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05167E+18,"Texas, USA","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,"New York, NY","b'RT @JohnCornyn: O\xe2\x80\x99ROURKE STALLS 9 POINTS DOWN IN TEXAS SENATE RACE, QUINNIPIAC UNIVERSITY POLL FINDS'"
1.05167E+18,"Texas, USA","b'RT @JohnCornyn: O\xe2\x80\x99ROURKE STALLS 9 POINTS DOWN IN TEXAS SENATE RACE, QUINNIPIAC UNIVERSITY POLL FINDS'"
1.05167E+18,"Texas, USA","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,United States,b'RT @CHIZMAGA: Just released NYTimes Polls:\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\nTennessee Senate Race\n\xf0\x9f\x94\xb4Blackburn 54%\n\xf0\x9f\x94\xb5Bredesen 40%\n\nTexas Senate Race\n\xf0\x9f\x94\xb4Cruz 54%\n\xf0\x9f\x94\xb5O\xe2\x80\xa6'
1.05167E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,"Toronto,Canada",b'RT @DrTookanauer: Texans:\nO\xe2\x80\x99rourke ok with NFL kneeling - \xe2\x80\x98not disrespectful\xe2\x80\x99   https://t.co/RXFRuG0oJM\n\nO\xe2\x80\x99rourke campaign asks that US fla\xe2\x80\xa6'
1.05167E+18,"Mansfield, TX",b'Most Texas voters probably have no idea there\xe2\x80\x99s a third choice in the U.S Senate race ... #Cruz #Beto #Libertarians\xe2\x80\xa6 https://t.co/GlEg0t9q3C'
1.05167E+18,A bunker in middle America,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,The United States of America,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,USA,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,"Texas, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05167E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05167E+18,Land of the Free,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,"Texas, USA","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05167E+18,"Texas, North Carolina ","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,Texas,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,United States,"b""RT @ThomasPKennedy3: If De Niro thinks Beto O'Rourke could beat #PresidentTrump in an election, all that #Cocaine he has snuffed up is comi\xe2\x80\xa6"""
1.05166E+18,"Texas, USA","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,,b'Who wins the Texas Senate race...'
1.05166E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,Midland Texas,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,Los Angeles,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,STANDING ON THE PROMISES GOD!,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,"Vinton,Va","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,Cruz Country: Texas,"b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,"Florida, USA","b'RT @RonNehring: Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://\xe2\x80\xa6'"
1.05166E+18,Washington State,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,"San Diego, California","b'Yes.  This is what happens when you poll Texans, rather than Hollywood, about the Senate race in Texas.  #CruzCrew https://t.co/s3bThBmdvn'"
1.05166E+18,"Seattle, WA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,"Coon Rapids, MN","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,paypal.me/poppenreportshow,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,"New York, NY","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,"California, USA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,"California, USA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,Tennessee,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05166E+18,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05166E+18,"San Diego/Cedarville, MI ","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,,b'RT @UniteVoteRed: @JoanofAmerica @SenTedCruz Texas the choice is obvious. VOTE TED CRUZ. He\xe2\x80\x99s extremely qualified and reliable for supporti\xe2\x80\xa6'
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,United States,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,Minnesota,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,Cape Cod,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,Cascadia,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,Somewhere Over The Rainbow ,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,  Texan.   Colton,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,Deep in the Blue Part of Florida,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05166E+18,"Massachusetts, USA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,"Knoxville, TN","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,"overseas now, Colorado is home",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,Cruz Country: Texas,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,United States,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05166E+18,日本 東京,"b""RT @TheCut: Beto O\xe2\x80\x99Rourke's latest \xe2\x80\x9cchill dude\xe2\x80\x9d move was entering a campaign event in Corpus Christi, Texas on a skateboard https://t.co/4U\xe2\x80\xa6"""
1.05166E+18,"Louisiana, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05166E+18,"Brooklyn, NY (Bed-Stuy)",b'BOOM: Beto O\xe2\x80\x99Rourke Fundraising Triples Ted Cruz\xe2\x80\x99s In Texas Senate Race https://t.co/2LLX1DEb0F'
1.05166E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,Louisiana,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05166E+18,Texas! The BLUE part! 💃💃,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05165E+18,"Florida, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Michigan, USA",b'RT @UniteVoteRed: @JoanofAmerica @SenTedCruz Texas the choice is obvious. VOTE TED CRUZ. He\xe2\x80\x99s extremely qualified and reliable for supporti\xe2\x80\xa6'
1.05165E+18,Born in 💩Hole California,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,Blue Northeast United States,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05165E+18,"hughson,ca",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,United States,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Harrisonburg, VA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05165E+18,"Kansas, USA",b'RT @HelenSpringer5: @ladybuck44 @robinta89909237 Can\xe2\x80\x99t gerrymander a senate race...Cruz will win because Texas. Jordan? Gerrymandering.'
1.05165E+18,"Ohio, Texas, Many places","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05165E+18,God Bless America,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Sierra Vista, AZ",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Munich, Bavaria","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,United States,"b""RT @AMHotFlash: BETO'S campaign has raised more money in a single quarter, than any senate race in the history of this country. #Beto is ma\xe2\x80\xa6"""
1.05165E+18,United States,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,"Fort Worth, Texas",b'RT @annatinsley: Voters guide for U.S. Senate race in Texas \xe2\x80\x94 Ted Cruz vs. Beto O\xe2\x80\x99Rourke https://t.co/m2e3OljgOL https://t.co/H967I9bE0g'
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,United States,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,,"b""Beto O'Rourke Fundraising Triples Ted Cruz's In Texas Senate Race https://t.co/2ojZqQas09"""
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"San Diego, CA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Illinois, USA","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Wichita, Kansas","b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,"NH,US Florida Cracker by blood",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,#ActiveMeasures #ProtectOurVotes,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,"Arizona, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Pennsylvania, USA","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05165E+18,Not GTMO,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,USA,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Dallas, TX",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18, USA,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,North Texas,b'RT @annatinsley: Voters guide for U.S. Senate race in Texas \xe2\x80\x94 Ted Cruz vs. Beto O\xe2\x80\x99Rourke https://t.co/m2e3OljgOL https://t.co/H967I9bE0g'
1.05165E+18,"Fort Worth, Texas",b'RT @annatinsley: Voters guide for U.S. Senate race in Texas \xe2\x80\x94 Ted Cruz vs. Beto O\xe2\x80\x99Rourke https://t.co/m2e3OljgOL https://t.co/H967I9bE0g'
1.05165E+18,Arizona ,"b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05165E+18,"Wauconda, IL",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,Interlaken Switzerland ,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Fountain Valley, CA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Las Vegas, NV",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,Pennsylvania,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,Jacksonville fl,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,Sunny Gulf Shores Alabama,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Jefferson City, MO","b'RT @MSNBC: ""Ted Cruz has insisted that we repeal every single word of the Affordable Care Act, including protections for pre-existing condi\xe2\x80\xa6'"
1.05165E+18,#Idaho,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Fort Worth, Texas",b'Voters guide for U.S. Senate race in Texas \xe2\x80\x94 Ted Cruz vs. Beto O\xe2\x80\x99Rourke https://t.co/m2e3OljgOL https://t.co/H967I9bE0g'
1.05165E+18,Denver Colorado USA,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,,"b""RT @jennycohn1: 11/ Looking ahead to @BetoORourke's Texas senate race against Ted Cruz, we have a serious election integrity problem becaus\xe2\x80\xa6"""
1.05165E+18,,b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
1.05165E+18,"Florida, USA",b'RT @crimsonfaith88: \xf0\x9f\x9b\x91Beto skates across the Stage on his skateboard. Hoping to show his \xe2\x80\x9cCool Guy\xe2\x80\x9d side.  Cruz still leads in polling.Dont\xe2\x80\xa6'
